timestamp,vibration,rpm,object_temperature_c,room_temperature_c,distance_cm,belt_height_from_ground_cm,status,data_source
926000,2.410745819843871,117044.24987130248,36.84000103561056,35.36615093529452,0.805113754230079,13.19488624576992,NORMAL,SYNTHETIC
3049000,39.80130781041477,197725.8728383815,60.26621649840176,65.15849575717559,61.75948464230913,-47.75948464230913,WARNING_3,SYNTHETIC
1117000,17.69034571557963,136591.47170887137,46.93125059108304,43.400287432875174,27.452815905159873,-13.452815905159873,WARNING_1,SYNTHETIC
642000,1.4308806464448574,119364.62811387167,35.74869042027734,38.15833355326606,1.5265497051284034,12.473450294871597,NORMAL,SYNTHETIC
4767000,42.41295195778059,216046.1768290245,89.57492758899642,75.55238003995822,99.07932852755968,-85.07932852755968,HIGH_RISK,SYNTHETIC
501000,8.800345403168627,129211.7392501325,36.83014956448998,35.70509152945591,1.474060929632926,12.525939070367073,NORMAL,SYNTHETIC
4066000,49.681289271740525,200730.16370174984,87.72761817056237,79.9650486765038,85.05061715121808,-71.05061715121808,HIGH_RISK,SYNTHETIC
333000,8.574327801267868,129308.31906963472,31.38580551442463,32.42674042955027,1.5273574045978828,12.472642595402117,NORMAL,SYNTHETIC
4684000,41.48529963279628,205410.83273330022,80.47797104569568,83.22107168965272,81.13977335410439,-67.13977335410439,HIGH_RISK,SYNTHETIC
486000,5.172367540793499,129627.74202506003,37.725058060224136,36.76393776717287,2.3723262498426685,11.627673750157332,NORMAL,SYNTHETIC
1962000,15.025840607433938,158819.88061913248,46.94196107773775,47.09285401827496,9.238730445527436,4.761269554472564,WARNING_1,SYNTHETIC
393000,7.03764801292795,111196.48674634598,30.109347211106638,30.283437705713986,2.0295065586207413,11.970493441379258,NORMAL,SYNTHETIC
4842000,44.702155781877266,227537.90681467275,83.51104788885779,80.38459806978946,84.16385641797942,-70.16385641797942,HIGH_RISK,SYNTHETIC
4866000,44.123922047147715,241995.25493441627,84.40245402120011,84.51252173349384,77.12211560997827,-63.122115609978266,HIGH_RISK,SYNTHETIC
1755000,16.133939982186238,134075.11752294318,49.09910200071818,42.456510459980066,21.90811404756805,-7.9081140475680485,WARNING_1,SYNTHETIC
2515000,21.79882011334694,183532.91265607486,57.49973022120251,58.51904462572901,52.11477825560173,-38.11477825560173,WARNING_2,SYNTHETIC
3585000,36.28810384012593,190304.6512428964,69.97788291733029,63.03658164576512,62.03812786173285,-48.03812786173285,WARNING_3,SYNTHETIC
4315000,48.42962348436598,236065.28464746688,74.63725170316167,79.5939134011087,97.30692340099331,-83.30692340099331,HIGH_RISK,SYNTHETIC
4966000,52.05410474311261,231429.0626935453,80.15221439495983,79.7311872961779,67.15275563156467,-53.15275563156467,HIGH_RISK,SYNTHETIC
2099000,22.40236611216965,184326.26259619207,56.130625409603134,53.877498273511485,51.337206014780016,-37.337206014780016,WARNING_2,SYNTHETIC
3599000,36.69892511662809,197050.43999194814,64.80301480872421,63.714666453782854,60.88113124525472,-46.88113124525472,WARNING_3,SYNTHETIC
4121000,46.756770555626005,213444.8740483976,87.75141974432877,77.18395408288076,68.96173879360063,-54.96173879360063,HIGH_RISK,SYNTHETIC
29000,7.010830788533601,118062.80408238164,35.93515592442192,33.77988673197234,2.7345217054275315,11.265478294572468,NORMAL,SYNTHETIC
65000,5.871498725790364,129522.56781383415,39.30105519250124,34.46031719229891,2.4095977116329936,11.590402288367006,NORMAL,SYNTHETIC
838000,4.689597013527085,125384.85162596442,33.71711259829534,37.95027407296155,0.5443181633697471,13.455681836630253,NORMAL,SYNTHETIC
3906000,35.72343998925385,194390.09476433645,66.32324005839718,60.600908463930686,62.22606615172852,-48.22606615172852,WARNING_3,SYNTHETIC
3773000,31.274542969935993,191439.81864744707,62.366096012545384,65.49391957595385,62.317902913153105,-48.317902913153105,WARNING_3,SYNTHETIC
4635000,53.90684494704257,208104.50894674208,74.75171241020722,85.39789912602211,68.7755323738647,-54.775532373864706,HIGH_RISK,SYNTHETIC
3161000,32.5730722533823,192458.26571120747,66.38419081617361,67.43787971032904,63.84868802029664,-49.84868802029664,WARNING_3,SYNTHETIC
2659000,24.832490826349463,189941.16183074206,52.29527834519066,51.29895839662099,48.590138590938935,-34.590138590938935,WARNING_2,SYNTHETIC
4615000,44.69766075589421,214166.5756891981,84.09844656485684,84.83546964454065,82.23276978082913,-68.23276978082913,HIGH_RISK,SYNTHETIC
4628000,54.95008237315043,226526.52538117993,78.79792504712995,76.57565621992389,86.84454449150812,-72.84454449150812,HIGH_RISK,SYNTHETIC
2451000,28.963360704043566,189603.82689684266,58.38031405643398,56.354038449428884,55.12309049647106,-41.12309049647106,WARNING_2,SYNTHETIC
2846000,27.095792421506612,187692.43718778266,54.33028720453076,57.63794856870835,48.17495975184534,-34.17495975184534,WARNING_2,SYNTHETIC
1144000,13.378664625125111,160604.5006628399,48.53475653325283,46.08776312495398,5.238288039081826,8.761711960918174,WARNING_1,SYNTHETIC
3078000,36.29848866362935,191020.5253757652,68.27246255515087,62.30094314872574,56.821274500275116,-42.821274500275116,WARNING_3,SYNTHETIC
1103000,16.18259218553677,171758.2396276957,40.716787525808755,47.28462278369351,33.843986061896736,-19.843986061896736,WARNING_1,SYNTHETIC
168000,3.7908222568398955,126383.99758587961,33.27807720693986,30.766386614508814,1.7021621707632122,12.297837829236787,NORMAL,SYNTHETIC
1670000,16.19037642946882,148376.04974432068,49.92010115125812,40.76318431145937,15.063961629236625,-1.0639616292366245,WARNING_1,SYNTHETIC
2570000,25.73244531121604,188325.35272223837,56.824905192837456,53.37774921241659,55.79818872914083,-41.79818872914083,WARNING_2,SYNTHETIC
2377000,22.624959347111798,183008.32071922862,58.69063692379027,57.45218696244179,52.19575486081633,-38.19575486081633,WARNING_2,SYNTHETIC
4395000,59.9341547567053,209322.65796067045,73.22884720213906,80.80766487664299,84.1918877728772,-70.1918877728772,HIGH_RISK,SYNTHETIC
4257000,48.953945461076316,249314.13725419028,75.37100990024177,87.42574780921913,95.0582733008772,-81.0582733008772,HIGH_RISK,SYNTHETIC
3862000,34.14060420952731,190895.70992629562,60.187732472308774,69.27226775790923,64.76587060723024,-50.76587060723024,WARNING_3,SYNTHETIC
23000,8.85946586763534,120628.27623194488,32.48294247885293,35.70730606120246,2.7266357767367975,11.273364223263203,NORMAL,SYNTHETIC
2633000,26.38079396139019,181415.4327521208,54.449143624109716,51.08519769185056,54.16660265100793,-40.16660265100793,WARNING_2,SYNTHETIC
3340000,32.17093258622836,195350.15233244168,65.72634560828723,63.7325828183215,62.548635400300604,-48.548635400300604,WARNING_3,SYNTHETIC
2215000,25.665271452989753,180916.49491695702,50.79498774023135,51.95721833851254,49.278520946274895,-35.278520946274895,WARNING_2,SYNTHETIC
3682000,30.380374766889652,193559.66164639322,64.32698768884624,60.270467042260684,61.737494981264675,-47.737494981264675,WARNING_3,SYNTHETIC
4724000,50.8369061796963,212098.1675983636,89.18534492504568,89.16667413836669,79.16209326990936,-65.16209326990936,HIGH_RISK,SYNTHETIC
1907000,16.27293466826704,170422.66212523053,48.305901029575224,48.15390058320225,36.892048904879815,-22.892048904879815,WARNING_1,SYNTHETIC
84000,1.1998662435779721,129564.08861529123,36.748127524058695,37.60952979517004,1.7123974665324817,12.287602533467519,NORMAL,SYNTHETIC
227000,5.885742772476058,119521.83513357321,30.67155677734973,31.94837686481392,0.6940814284809185,13.305918571519081,NORMAL,SYNTHETIC
296000,9.620221989162017,111892.79536498777,37.284818669019316,37.562942217034504,1.4455401259892129,12.554459874010787,NORMAL,SYNTHETIC
1001000,16.662984235550127,135943.78062052192,49.025585838939136,48.987534289406874,13.655844462884811,0.34415553711518854,WARNING_1,SYNTHETIC
2138000,23.68564047481455,184790.86148444007,58.27927726293369,53.054936910420345,48.5860935059399,-34.5860935059399,WARNING_2,SYNTHETIC
711000,6.936457797415412,117655.66325560512,32.472565733067704,37.58372276598543,0.8885974216495809,13.111402578350418,NORMAL,SYNTHETIC
2801000,22.570483675053293,184094.59784473802,56.58592356698507,57.73817291499982,52.80099596218883,-38.80099596218883,WARNING_2,SYNTHETIC
2527000,26.559631008375426,187236.38716705272,50.2122746837254,51.14882131034761,54.85045314945284,-40.85045314945284,WARNING_2,SYNTHETIC
3752000,35.02222297499108,193425.9675072896,69.46721986999881,69.20716022473826,58.18171254427149,-44.18171254427149,WARNING_3,SYNTHETIC
3321000,36.11728202533288,196544.69613040957,67.17438024461816,66.0380648800346,60.4664086615542,-46.4664086615542,WARNING_3,SYNTHETIC
3181000,38.042910640014824,197395.14860493294,63.21044158106269,63.08595509094488,61.686010528596675,-47.686010528596675,WARNING_3,SYNTHETIC
4183000,58.014626094363095,205078.76349507322,73.83591184345454,87.17333188770584,95.67113375181776,-81.67113375181776,HIGH_RISK,SYNTHETIC
1615000,12.345730697859102,136270.1115687587,48.10843162714893,46.37508398680041,21.880926662432454,-7.880926662432454,WARNING_1,SYNTHETIC
3024000,38.17349860367676,199631.4424641404,61.33220615122436,68.49028153951443,64.35785979355342,-50.357859793553416,WARNING_3,SYNTHETIC
1413000,11.96845228799533,177339.39628887112,45.990444285373215,43.01436912030791,44.366164498059305,-30.366164498059305,WARNING_1,SYNTHETIC
763000,2.216207270419071,111800.0278209018,33.15764477846091,32.48690380787865,1.6205071428605946,12.379492857139406,NORMAL,SYNTHETIC
655000,4.062676526003726,118040.95596314139,39.269489997325124,30.82936222868173,2.6362670909185617,11.363732909081438,NORMAL,SYNTHETIC
4797000,43.31100047943284,235521.54999879052,84.70713386245667,81.24125981003267,86.71785437489552,-72.71785437489552,HIGH_RISK,SYNTHETIC
3849000,39.43138792907489,194069.4093629327,65.33201045859956,61.092610601554135,63.210209030802005,-49.210209030802005,WARNING_3,SYNTHETIC
4153000,56.92700675677638,211624.2985169927,87.07767722867169,87.5689165776813,94.70833098509101,-80.70833098509101,HIGH_RISK,SYNTHETIC
468000,2.30626311129651,124438.13559025353,35.913626097517096,33.10362591287863,2.9773068924428756,11.022693107557124,NORMAL,SYNTHETIC
157000,6.802919185288736,110010.37488331411,32.75923842040813,30.56913202128451,0.39904471144622755,13.600955288553772,NORMAL,SYNTHETIC
1295000,15.876586159548804,169801.02358818764,49.84055717138405,44.20910193599983,19.930034251351948,-5.930034251351948,WARNING_1,SYNTHETIC
497000,6.508909832281303,122621.30885743775,32.11741102776125,37.58299543463637,1.5829472808323173,12.417052719167682,NORMAL,SYNTHETIC
4740000,49.73700959844055,221326.46861543157,80.58441038092653,87.15857897403144,84.20296951536116,-70.20296951536116,HIGH_RISK,SYNTHETIC
2940000,26.630759793477438,185400.04636737244,56.79969696906824,57.713831250591596,51.702633504741705,-37.702633504741705,WARNING_2,SYNTHETIC
3456000,37.79524133360386,197933.227048139,67.37994713309722,67.50633470205685,59.86393675426705,-45.86393675426705,WARNING_3,SYNTHETIC
373000,3.7670718257975135,126179.39205013498,32.50852891655122,31.631781570641436,0.6637726268345672,13.336227373165432,NORMAL,SYNTHETIC
79000,7.898304240136439,116682.22533917511,30.3106960006984,32.67299668810597,1.4619416428286824,12.538058357171318,NORMAL,SYNTHETIC
1553000,11.843364549757082,133928.16964665902,42.28949805015232,47.13089480853093,7.5225007945584945,6.4774992054415055,WARNING_1,SYNTHETIC
1669000,18.33960650061701,172238.5424053753,45.165851506499244,48.90359876081593,40.45570719193068,-26.455707191930678,WARNING_1,SYNTHETIC
2131000,21.155022904888547,182827.5946657178,51.84674774656588,58.01094432074958,55.57979545425951,-41.57979545425951,WARNING_2,SYNTHETIC
4439000,40.55034269222496,223369.42466566252,78.34691911735243,81.5524888314596,68.61475288793318,-54.61475288793318,HIGH_RISK,SYNTHETIC
465000,7.158028312383783,123457.06789369787,37.34016559788723,37.9302078860159,0.6236619001305912,13.37633809986941,NORMAL,SYNTHETIC
248000,4.292819581983208,127767.30906125682,33.88153834578065,38.794234089116586,0.7481604861872291,13.25183951381277,NORMAL,SYNTHETIC
931000,4.267023206376839,122208.08218348614,32.0763717209392,35.86109383914366,1.9634057692297715,12.036594230770229,NORMAL,SYNTHETIC
1335000,17.77847358304365,148952.9744945245,49.02714103784323,46.880870727523245,38.63303007296406,-24.63303007296406,WARNING_1,SYNTHETIC
4524000,49.62778683808108,239245.78162688416,85.3153078898582,89.59873501529923,91.73156700759237,-77.73156700759237,HIGH_RISK,SYNTHETIC
1338000,18.31134274561572,137546.83684671423,41.40821539489525,44.06265866627106,27.92024011361826,-13.92024011361826,WARNING_1,SYNTHETIC
1406000,13.61109020295801,178110.73056702467,49.5980608441876,41.97078920298938,24.1201661226933,-10.120166122693298,WARNING_1,SYNTHETIC
1090000,14.181083431908199,133318.64088368532,44.85046035573618,43.457486070022455,31.506790295821755,-17.506790295821755,WARNING_1,SYNTHETIC
4209000,52.812358611599166,203277.56467542337,85.58082684212683,86.43760944812865,74.13673918948577,-60.136739189485766,HIGH_RISK,SYNTHETIC
742000,8.592328160919728,110543.6426699517,31.749778374874882,38.56496000901592,2.38158784296211,11.61841215703789,NORMAL,SYNTHETIC
2323000,25.84614450838774,188598.137421224,53.68866960068396,59.83885114981472,49.42981197841839,-35.42981197841839,WARNING_2,SYNTHETIC
3601000,32.23906869117267,192377.43314877027,62.44716588549444,62.68986979434321,65.8404412127638,-51.84044121276381,WARNING_3,SYNTHETIC
2123000,21.35432435418274,180772.8190647686,59.479388637535585,59.32120988718967,51.513101075548555,-37.513101075548555,WARNING_2,SYNTHETIC
2094000,28.70018746211282,180431.78319549348,55.005656436012806,53.96231044977867,46.40730315407099,-32.40730315407099,WARNING_2,SYNTHETIC
240000,8.29897181096808,127205.63772437882,32.968684855074144,38.98250445178144,2.392435939279159,11.60756406072084,NORMAL,SYNTHETIC
2351000,24.973189723168204,184184.3685182699,55.082622677309864,58.9041974160459,53.53376691227676,-39.53376691227676,WARNING_2,SYNTHETIC
1370000,11.538843341148707,174058.38486597635,43.05233631476741,44.277140217994095,41.216952756546895,-27.216952756546895,WARNING_1,SYNTHETIC
1057000,15.541374725863143,158524.57875723531,41.48957391442191,43.11581114228064,45.78218514503509,-31.782185145035093,WARNING_1,SYNTHETIC
4816000,56.013335226983294,210113.11965524263,73.71741922517955,84.70832388522928,82.48297487786351,-68.48297487786351,HIGH_RISK,SYNTHETIC
199000,3.7308483215208343,124694.5026156116,36.62924451536921,39.317946195529835,0.48661430378113396,13.513385696218865,NORMAL,SYNTHETIC
2280000,26.745901511591,180918.17603477743,50.50021129377568,53.17925393688943,50.56129234212574,-36.56129234212574,WARNING_2,SYNTHETIC
4749000,55.21398283361734,226027.40309350824,74.29514867760959,83.84242193542298,67.4439660173164,-53.4439660173164,HIGH_RISK,SYNTHETIC
2220000,28.04871146477203,183715.61272278512,57.24146206780631,55.589515122744686,50.33236882930827,-36.33236882930827,WARNING_2,SYNTHETIC
4771000,45.31740161492772,217179.70583618514,71.84051959942093,73.78606402222391,70.96673670204213,-56.96673670204213,HIGH_RISK,SYNTHETIC
2819000,23.614962455974414,184534.0997564334,55.3473121578833,58.082454143137866,49.619061065299306,-35.619061065299306,WARNING_2,SYNTHETIC
3150000,30.44821870657043,192297.28405576665,68.74887747508708,67.2094623171526,59.69718514299465,-45.69718514299465,WARNING_3,SYNTHETIC
4256000,55.04223337654104,202799.33270587292,82.51776269275497,77.33739724311336,76.62788673614153,-62.627886736141534,HIGH_RISK,SYNTHETIC
3107000,32.455918797566135,196962.59051076253,60.13126543056533,64.53344591406419,61.35875773057864,-47.35875773057864,WARNING_3,SYNTHETIC
1973000,19.954549709290553,177561.0431286518,40.23967671691664,40.65971533150358,17.544457788015727,-3.544457788015727,WARNING_1,SYNTHETIC
1375000,16.84971448549952,140224.53327594328,41.54434287581327,45.8068353952302,12.422869784130443,1.5771302158695573,WARNING_1,SYNTHETIC
3968000,30.62359448666726,190127.16308724423,63.167810498509155,65.32992599097958,62.91891994345814,-48.91891994345814,WARNING_3,SYNTHETIC
4062000,40.17583778962909,224578.79021395187,77.69027522479628,87.15572973788,74.92830009634535,-60.92830009634535,HIGH_RISK,SYNTHETIC
4445000,48.300811687733784,243272.13415864046,74.55666357913945,77.25324732129477,82.61573200896702,-68.61573200896702,HIGH_RISK,SYNTHETIC
3557000,32.56310593477303,195317.38688692916,68.88771608743816,62.35133197037437,64.9292044280254,-50.9292044280254,WARNING_3,SYNTHETIC
964000,9.379797499442013,124795.400531323,32.571504740307766,33.448658031252975,0.859842275593294,13.140157724406706,NORMAL,SYNTHETIC
179000,7.587750571221154,114167.5868287003,39.6977157883101,35.07234177560821,2.71668729854337,11.28331270145663,NORMAL,SYNTHETIC
3698000,36.23311489441525,197855.27849126348,67.24591714652337,63.738817317804376,56.8182561914503,-42.8182561914503,WARNING_3,SYNTHETIC
3821000,33.257679218207926,199978.13745828182,62.045184472190044,66.36168302666547,57.78976795476073,-43.78976795476073,WARNING_3,SYNTHETIC
4878000,54.28991903473027,236991.70625157494,89.84833186131166,82.44583302038512,96.89736041917216,-82.89736041917216,HIGH_RISK,SYNTHETIC
3899000,34.95943320517758,194346.98959142485,64.35445079143913,65.88085813390977,58.97134030849868,-44.97134030849868,WARNING_3,SYNTHETIC
4487000,44.2098648321043,229015.1190901086,81.85845487999967,84.6583699408413,85.12307586955959,-71.12307586955959,HIGH_RISK,SYNTHETIC
3238000,37.353623089767375,191110.80266638534,63.166771765597765,63.56158093640986,60.141014759147794,-46.141014759147794,WARNING_3,SYNTHETIC
2974000,26.119803924099788,181039.4123612862,50.43733182126618,51.7830052890276,46.97949001372116,-32.97949001372116,WARNING_2,SYNTHETIC
3580000,30.85761145605041,197795.74562516485,62.01630487171093,62.32446033951159,58.239457323687944,-44.239457323687944,WARNING_3,SYNTHETIC
2887000,28.514229979647133,181076.1349094744,52.442167981160594,59.0089609671731,54.22379340783092,-40.22379340783092,WARNING_2,SYNTHETIC
2575000,26.80725840991265,180680.99889650522,54.07857572704465,58.308162732144254,48.31528913993195,-34.31528913993195,WARNING_2,SYNTHETIC
1419000,13.598729066885603,164545.46814119536,41.05558383112589,41.02594849794849,44.96400935495839,-30.964009354958392,WARNING_1,SYNTHETIC
3907000,31.749935282712688,198935.4344767214,66.56151196932069,62.260708875749835,58.168216164414,-44.168216164414,WARNING_3,SYNTHETIC
4673000,40.31577733311572,207037.00247875333,84.85791098151692,89.41864023074672,98.34129517538344,-84.34129517538344,HIGH_RISK,SYNTHETIC
4902000,42.006768574152225,237701.89271227753,73.37987168125672,74.51993744500415,68.22966779154788,-54.22966779154788,HIGH_RISK,SYNTHETIC
1860000,16.05621985447474,140872.20403969128,46.16744754089726,42.21782633784472,9.669570980309691,4.330429019690309,WARNING_1,SYNTHETIC
8000,2.127399967544804,124523.60256767803,31.526901338414206,30.795055630923702,0.6524201482402614,13.347579851759738,NORMAL,SYNTHETIC
2894000,26.8670879507185,180331.38998120453,56.28579287709853,51.78999643950446,50.21414576763737,-36.21414576763737,WARNING_2,SYNTHETIC
2847000,20.64172727380589,185131.9028819845,57.9901621654231,52.160587023347915,50.460868508445024,-36.460868508445024,WARNING_2,SYNTHETIC
3664000,31.899269027366973,196673.21532904851,62.203898411030686,63.67979134907026,58.17230310337299,-44.17230310337299,WARNING_3,SYNTHETIC
144000,5.166706729301194,118333.3199607976,33.0845962249775,38.27008014607999,1.528364925699403,12.471635074300597,NORMAL,SYNTHETIC
2104000,26.552171302531683,188675.42993381657,56.127809216708386,53.69850191389159,54.6438573364168,-40.6438573364168,WARNING_2,SYNTHETIC
3143000,34.55183562017082,199952.48297416218,60.72838295571168,60.92363097512125,63.88483361214826,-49.88483361214826,WARNING_3,SYNTHETIC
841000,8.00505129553133,121399.65807188067,34.32998215169814,36.4272531468006,1.3899487662195862,12.610051233780414,NORMAL,SYNTHETIC
1128000,19.175281273044963,156740.5608571069,48.527464359126725,46.12697238493887,15.189387839477613,-1.1893878394776127,WARNING_1,SYNTHETIC
151000,8.886214792189948,127581.3755931792,30.341794109282603,35.98528489043266,1.7059251171944478,12.294074882805551,NORMAL,SYNTHETIC
3591000,30.12801637349421,197079.61631660047,64.89242594967833,63.17349856099798,65.99219337552033,-51.99219337552033,WARNING_3,SYNTHETIC
1052000,15.629784261002275,172453.4333662217,43.75451255360941,49.097853159584915,42.552559115667826,-28.552559115667826,WARNING_1,SYNTHETIC
1590000,14.324625015811433,142708.36025366222,43.774162809872045,45.29316815948757,34.17636871835431,-20.17636871835431,WARNING_1,SYNTHETIC
3008000,34.3763791321764,195291.9432211378,66.42027962439967,61.102884897755864,56.28750731608801,-42.28750731608801,WARNING_3,SYNTHETIC
2029000,26.53952061370223,189367.45975920197,55.16402011088589,53.561807308185365,53.55650753508084,-39.55650753508084,WARNING_2,SYNTHETIC
3418000,33.37210175314761,194361.73451493864,60.56601808739128,67.952780520176,59.43495880377772,-45.43495880377772,WARNING_3,SYNTHETIC
1807000,18.320433722074256,177502.7077306187,43.460309964638085,47.90639238964094,5.530294407962295,8.469705592037705,WARNING_1,SYNTHETIC
2696000,24.751020656560705,187321.10688481198,56.948009313726516,51.68595702701393,47.89538835014307,-33.89538835014307,WARNING_2,SYNTHETIC
3039000,38.02174465171173,190762.11874765088,67.3738865926626,65.45157606085561,63.73049490668004,-49.73049490668004,WARNING_3,SYNTHETIC
472000,2.0491142305401526,112146.24725665041,37.233203309671566,35.52332750240699,2.0141197763508405,11.98588022364916,NORMAL,SYNTHETIC
3289000,34.112066617205265,195006.831811625,65.3369821085301,68.66237634217386,57.452160013828326,-43.452160013828326,WARNING_3,SYNTHETIC
4074000,43.14056177548157,203832.20648243683,84.45487214003904,73.3438120454554,68.50334964310599,-54.50334964310599,HIGH_RISK,SYNTHETIC
3496000,37.207941820204006,197212.1199143983,69.22057855392389,61.00801111489826,56.69291806249172,-42.69291806249172,WARNING_3,SYNTHETIC
279000,8.489958316035413,121786.62332254952,36.483976852033614,31.052575937831172,2.1600284313887874,11.839971568611212,NORMAL,SYNTHETIC
1741000,16.439372149132392,148106.76441984158,44.63263771558443,46.63450827694166,19.562791183240545,-5.562791183240545,WARNING_1,SYNTHETIC
4624000,50.75844051404595,246082.90572880287,75.13826102458047,78.39083941278255,69.7773225352937,-55.777322535293706,HIGH_RISK,SYNTHETIC
2886000,25.257957491563346,189776.76899036267,53.291282299611076,59.91025614988101,51.66284098043272,-37.66284098043272,WARNING_2,SYNTHETIC
1941000,15.9837961633945,154704.2373241557,43.690792955880916,41.26013667606252,12.938652520165599,1.0613474798344011,WARNING_1,SYNTHETIC
100000,8.995510078226943,110150.140656,37.47110872687411,39.532037745086484,1.0261123933903067,12.973887606609694,NORMAL,SYNTHETIC
2804000,25.54583800877923,186742.02807101878,56.39406487598128,55.977410843122385,52.105230255368085,-38.105230255368085,WARNING_2,SYNTHETIC
3570000,32.583962218236834,196379.2941144486,64.75386026425922,67.64764029894998,65.85996418462344,-51.859964184623436,WARNING_3,SYNTHETIC
3684000,31.344501317683772,194097.4310663772,66.0885785175057,69.04631382979994,60.19195762663481,-46.19195762663481,WARNING_3,SYNTHETIC
3661000,35.88701921197056,199836.762616038,62.08523469035164,61.08080838532969,64.88412824793646,-50.88412824793646,WARNING_3,SYNTHETIC
530000,7.051452432661614,116166.66407905688,36.20146657465548,30.487224267527278,2.3577061313876095,11.642293868612391,NORMAL,SYNTHETIC
1886000,12.67963623261221,151280.21710185506,43.05054202071438,40.573017549701724,35.202839235763,-21.202839235763,WARNING_1,SYNTHETIC
681000,2.777415531661278,126410.11887717208,38.536506690045,31.710034832361504,0.33037122484060155,13.6696287751594,NORMAL,SYNTHETIC
3794000,33.96495847763517,196950.69240096264,66.8841289046153,62.85523139395373,64.50121690182814,-50.501216901828144,WARNING_3,SYNTHETIC
3944000,32.41278773447137,199397.40300301457,67.27103029872251,63.97531775820396,56.580731253739366,-42.580731253739366,WARNING_3,SYNTHETIC
4666000,59.82265778636392,228831.73122801795,80.57920770273996,83.25153648449695,79.97541446986362,-65.97541446986362,HIGH_RISK,SYNTHETIC
2018000,22.727846720976746,181364.3056865738,55.88950965693769,53.94720276673532,49.73392889070689,-35.73392889070689,WARNING_2,SYNTHETIC
1096000,16.924866491334466,133254.8162812486,44.84091693945594,40.86678051976564,22.903685309522963,-8.903685309522963,WARNING_1,SYNTHETIC
829000,3.232247657744091,119870.13160872682,37.36354097147022,36.24362245117227,2.745124415539675,11.254875584460326,NORMAL,SYNTHETIC
2805000,25.886465214360705,186735.7106984058,52.234634799956005,50.31883058722865,53.34886567587951,-39.34886567587951,WARNING_2,SYNTHETIC
3829000,31.193949833121327,196514.8304834833,64.06561733233124,64.3899956574151,64.68922956684655,-50.68922956684655,WARNING_3,SYNTHETIC
4381000,54.6600970122962,230689.39807950845,75.19486759367753,86.61395498206431,68.81977305625702,-54.81977305625702,HIGH_RISK,SYNTHETIC
3891000,36.339709281492105,193294.76846200594,64.07045899293723,66.13860989347603,63.55694997880618,-49.55694997880618,WARNING_3,SYNTHETIC
